state	sex	pop2000	age	pop2008 
Mississippi	M	24421	19	22983
Mississippi	M	23571	20	21769
Mississippi	M	21578	21	21410
Mississippi	M	20531	22	21594
Mississippi	M	19542	23	21411
Mississippi	M	18171	24	20073
Mississippi	M	18252	25	20098
Mississippi	M	17545	26	20292
Mississippi	M	17892	27	20317
Mississippi	M	18454	28	20776
Mississippi	M	18839	29	18756
Mississippi	M	18938	30	18260
Mississippi	M	17968	31	17597
Mississippi	M	17628	32	16697
Mississippi	M	17441	33	16924
Mississippi	M	18022	34	16473
Mississippi	M	19623	35	17216
Mississippi	M	20060	36	17915
Mississippi	M	20021	37	18533
Mississippi	M	20248	38	18351
Mississippi	M	20250	39	17271
Mississippi	M	21011	40	17012
Mississippi	M	20293	41	17201
Mississippi	M	20902	42	17804
Mississippi	M	20707	43	19114
Mississippi	M	19775	44	19699
Mississippi	M	20193	45	19483
Mississippi	M	19281	46	19876
Mississippi	M	18244	47	19808
Mississippi	M	17821	48	20635
Mississippi	M	17617	49	19502
Mississippi	M	17830	50	20212
Mississippi	M	17304	51	19943
Mississippi	M	17131	52	19038
Mississippi	M	18001	53	19337
Mississippi	M	13359	54	18439
Mississippi	M	13315	55	17429
Mississippi	M	13246	56	16828
Mississippi	M	13665	57	16760
Mississippi	M	12064	58	16673
Mississippi	M	11279	59	16181
Mississippi	M	11363	60	15781
Mississippi	M	11191	61	16634
Mississippi	M	10859	62	12127
Mississippi	M	10179	63	11948
Mississippi	M	9896	64	11820
Mississippi	M	9775	65	11935
Mississippi	M	8699	66	10309
Mississippi	M	8834	67	9661
Mississippi	M	8421	68	9534
Mississippi	M	8356	69	9326
Mississippi	M	8054	70	8766
Mississippi	M	7690	71	7959
Mississippi	M	7487	72	7540
Mississippi	M	7425	73	7373
Mississippi	M	6680	74	6331
Mississippi	M	6262	75	6277
Mississippi	M	5733	76	5794
Mississippi	M	5293	77	5633
Mississippi	M	4977	78	5220
Mississippi	M	4421	79	4846
Mississippi	M	4381	80	4572
Mississippi	M	3634	81	4378
Mississippi	M	3012	82	3781
Mississippi	M	2681	83	3429
Mississippi	M	2408	84	2948
Mississippi	M	11939	85	15693
Mississippi	F	20261	0	22106
Mississippi	F	19973	1	23111
Mississippi	F	19916	2	20991
Mississippi	F	19412	3	20602
Mississippi	F	20086	4	21013
Mississippi	F	20545	5	20355
Mississippi	F	20754	6	20292
Mississippi	F	21335	7	20775
Mississippi	F	21491	8	20102
Mississippi	F	21578	9	19807
Mississippi	F	22388	10	19967
Mississippi	F	21672	11	19363
Mississippi	F	20973	12	20073
Mississippi	F	21100	13	20588
Mississippi	F	21421	14	20801
Mississippi	F	21907	15	21441
Mississippi	F	21968	16	21687
Mississippi	F	22471	17	21482
Mississippi	F	23095	18	21727
Mississippi	F	24469	19	22843
Mississippi	F	23692	20	21513
Mississippi	F	22075	21	21244
Mississippi	F	20979	22	20655
Mississippi	F	20030	23	20069
Mississippi	F	19018	24	19982
Mississippi	F	19190	25	19377
Mississippi	F	18472	26	20862
Mississippi	F	19280	27	20973
Mississippi	F	19770	28	21183
Mississippi	F	20547	29	19185
Mississippi	F	20208	30	19090
Mississippi	F	19191	31	18895
Mississippi	F	18771	32	17664
Mississippi	F	18803	33	18551
Mississippi	F	19478	34	17733
Mississippi	F	21193	35	18625
Mississippi	F	21623	36	19308
Mississippi	F	21824	37	20357
Mississippi	F	21744	38	19958
Mississippi	F	22129	39	18960
Mississippi	F	22616	40	18605
Mississippi	F	22057	41	18322
Mississippi	F	21752	42	19128
Mississippi	F	21907	43	20646
Mississippi	F	21393	44	21413
Mississippi	F	21416	45	21431
Mississippi	F	20488	46	21224
Mississippi	F	19618	47	21558
Mississippi	F	19138	48	21973
Mississippi	F	18857	49	21719
Nebraska	F	10802	24	12369
Nebraska	F	10964	25	12011
Nebraska	F	10398	26	12973
Nebraska	F	10385	27	12282
Nebraska	F	11035	28	11092
Nebraska	F	11183	29	11307
Nebraska	F	11155	30	10244
Nebraska	F	11016	31	10409
Nebraska	F	10476	32	10496
Nebraska	F	10754	33	10660
Nebraska	F	10895	34	10479
Nebraska	F	11823	35	10061
Nebraska	F	12555	36	11041
Nebraska	F	12868	37	11235
Nebraska	F	13363	38	11084
Nebraska	F	13547	39	11093
Nebraska	F	13788	40	10233
Nebraska	F	13189	41	10575
Nebraska	F	13414	42	10888
Nebraska	F	13203	43	11646
Nebraska	F	12943	44	12453
Nebraska	F	12954	45	12660
Nebraska	F	12756	46	13089
Nebraska	F	12365	47	13251
Nebraska	F	12176	48	13564
Nebraska	F	11700	49	13053
Nebraska	F	11283	50	12930
Nebraska	F	10973	51	12888
Nebraska	F	10601	52	12523
Nebraska	F	10993	53	12469
Nebraska	F	8074	54	12317
Nebraska	F	8179	55	11813
Nebraska	F	8147	56	11700
Nebraska	F	8355	57	11179
Nebraska	F	7637	58	10706
Nebraska	F	7189	59	10330
Nebraska	F	6828	60	9885
Nebraska	F	6667	61	10283
Nebraska	F	6740	62	7516
Nebraska	F	6646	63	7632
Nebraska	F	6422	64	7511
Nebraska	F	6504	65	7714
Nebraska	F	6126	66	6985
Nebraska	F	6267	67	6678
Nebraska	F	6359	68	6275
Nebraska	F	6258	69	6084
Nebraska	F	6315	70	6057
Nebraska	F	6410	71	5908
Nebraska	F	6116	72	5674
Nebraska	F	6040	73	5764
Nebraska	F	5966	74	5260
Nebraska	F	5831	75	5414
Nebraska	F	5654	76	5385
Nebraska	F	5446	77	5202
Nebraska	F	5509	78	5117
Nebraska	F	5218	79	5072
Nebraska	F	5053	80	4838
Nebraska	F	4590	81	4716
Nebraska	F	4481	82	4505
Nebraska	F	3976	83	4240
Nebraska	F	3876	84	4053
Nebraska	F	24564	85	28402
Oklahoma	M	24721	0	28398
Oklahoma	M	24459	1	28322
Oklahoma	M	24551	2	26926
Oklahoma	M	23852	3	26648
Oklahoma	M	23897	4	26008
Oklahoma	M	24029	5	25949
Oklahoma	M	24350	6	26103
Oklahoma	M	24765	7	25547
Oklahoma	M	25645	8	25176
Oklahoma	M	25624	9	24866
Oklahoma	M	26259	10	25034
Oklahoma	M	25517	11	24299
Oklahoma	M	25266	12	24386
Oklahoma	M	25660	13	24482
Oklahoma	M	26436	14	24885
Oklahoma	M	26819	15	25175
Oklahoma	M	27205	16	26244
Oklahoma	M	28094	17	26298
Oklahoma	M	27789	18	25011
Oklahoma	M	27590	19	26025
Oklahoma	M	27099	20	26731
Oklahoma	M	24767	21	25959
Oklahoma	M	24094	22	27477
Oklahoma	M	23664	23	28082
Oklahoma	M	22788	24	28014
Oklahoma	M	22857	25	27255
Oklahoma	M	21589	26	28374
Oklahoma	M	21635	27	28859
Oklahoma	M	22367	28	26700
Oklahoma	M	23497	29	25138
Oklahoma	M	23244	30	23970
Oklahoma	M	22121	31	22206
Oklahoma	M	21113	32	21609
Oklahoma	M	20992	33	22102
Oklahoma	M	21569	34	21122
Oklahoma	M	23759	35	21812
Oklahoma	M	24678	36	22284
Oklahoma	M	25429	37	23792
Oklahoma	M	25672	38	22848
Oklahoma	M	26212	39	22352
Oklahoma	M	27021	40	21521
Oklahoma	M	25844	41	21521
Oklahoma	M	25917	42	21723
Oklahoma	M	26214	43	23754
Oklahoma	M	25143	44	24777
Oklahoma	M	25746	45	25082
Oklahoma	M	24699	46	25389
Oklahoma	M	23673	47	25956
Oklahoma	M	22775	48	26469
Oklahoma	M	22313	49	25034
Oklahoma	M	21924	50	25202
Oklahoma	M	21618	51	25280
Oklahoma	M	21224	52	23806
Oklahoma	M	22855	53	24700
Oklahoma	M	17129	54	23569
Oklahoma	M	17683	55	22407
Oklahoma	M	17701	56	21624
Oklahoma	M	17589	57	21131
Oklahoma	M	16054	58	20710
Oklahoma	M	15236	59	20339
Oklahoma	M	14709	60	19962
Oklahoma	M	13934	61	21065
Oklahoma	M	13706	62	15732
Oklahoma	M	13075	63	16205
Oklahoma	M	13035	64	16108
Oklahoma	M	13097	65	15787
Oklahoma	M	11990	66	14218
Oklahoma	M	11683	67	13209
Oklahoma	M	11467	68	12611
Oklahoma	M	11109	69	11897
Oklahoma	M	11075	70	11408
Oklahoma	M	10270	71	10571
Oklahoma	M	10169	72	10273
Oklahoma	M	9743	73	10242
Oklahoma	M	9341	74	9101
Oklahoma	M	8884	75	8681
Oklahoma	M	8591	76	8210
Oklahoma	M	7838	77	7701
Oklahoma	M	7321	78	7645
Oklahoma	M	6745	79	6901
Oklahoma	M	5935	80	6502
Oklahoma	M	5107	81	5934
Oklahoma	M	4721	82	5467
Oklahoma	M	3942	83	4913
Oklahoma	M	3353	84	4657
Oklahoma	M	16136	85	22159
Oklahoma	F	23292	0	27192
Oklahoma	F	23320	1	27096
Oklahoma	F	23099	2	25796
Oklahoma	F	22589	3	25389
Oklahoma	F	22368	4	24772
Oklahoma	F	22766	5	24430
Oklahoma	F	23112	6	24804
Oklahoma	F	23731	7	24305
Oklahoma	F	24479	8	23478
Oklahoma	F	24600	9	23544
Oklahoma	F	25171	10	23477
Oklahoma	F	24411	11	23108
Oklahoma	F	24427	12	22794
Oklahoma	F	24439	13	23144
Oklahoma	F	25071	14	23512
Oklahoma	F	25412	15	24160
Oklahoma	F	25545	16	25029
Oklahoma	F	26622	17	25156
Oklahoma	F	26189	18	23565
Oklahoma	F	26263	19	23618
Oklahoma	F	26486	20	24963
Oklahoma	F	24790	21	24707
Oklahoma	F	23277	22	26106
Oklahoma	F	22756	23	25979
Oklahoma	F	21795	24	25710
Oklahoma	F	22173	25	25075
Oklahoma	F	21095	26	26605
Oklahoma	F	21563	27	28699
Oklahoma	F	22553	28	26221
Oklahoma	F	23181	29	26201
Oklahoma	F	23123	30	22331
Oklahoma	F	21974	31	22387
Oklahoma	F	21305	32	21444
Oklahoma	F	21223	33	22172
Oklahoma	F	21930	34	21416
Oklahoma	F	23912	35	21552
Oklahoma	F	25587	36	23055
Oklahoma	F	26140	37	23269
Oklahoma	F	26256	38	23512
Oklahoma	F	26865	39	22056
Oklahoma	F	27233	40	21608
Oklahoma	F	26582	41	21403
Oklahoma	F	26875	42	22112
Oklahoma	F	26562	43	23960
Oklahoma	F	25928	44	25527
Oklahoma	F	25777	45	25981
Oklahoma	F	25392	46	26079
Oklahoma	F	24441	47	26654
Oklahoma	F	23544	48	26834
Oklahoma	F	23132	49	26240
Oklahoma	F	22807	50	26539
Oklahoma	F	22410	51	26206
Oklahoma	F	22452	52	25533
Oklahoma	F	24152	53	25286
Oklahoma	F	18164	54	24957
Oklahoma	F	18655	55	24003
Oklahoma	F	18733	56	22983
Oklahoma	F	18596	57	22778
Oklahoma	F	17372	58	22270
Oklahoma	F	16421	59	21852
Oklahoma	F	16158	60	21678
Oklahoma	F	15332	61	23292
Oklahoma	F	15039	62	17379
Oklahoma	F	14241	63	17647
Oklahoma	F	14418	64	17819
Oklahoma	F	14860	65	17491
Oklahoma	F	13828	66	16167
Oklahoma	F	13729	67	14972
Oklahoma	F	13270	68	14698
Oklahoma	F	13376	69	13743
Oklahoma	F	13231	70	13332
Oklahoma	F	12559	71	12475
Oklahoma	F	12609	72	12348
Oklahoma	F	12306	73	12591
New Hampshire	M	9653	9	8154
New Hampshire	M	9912	10	8096
New Hampshire	M	9533	11	8579
New Hampshire	M	9544	12	8680
New Hampshire	M	9352	13	9068
New Hampshire	M	9399	14	9079
New Hampshire	M	9273	15	9446
New Hampshire	M	8813	16	9480
New Hampshire	M	8881	17	9803
New Hampshire	M	8812	18	9518
New Hampshire	M	8539	19	8778
New Hampshire	M	7752	20	8802
New Hampshire	M	7459	21	8873
New Hampshire	M	6923	22	8654
New Hampshire	M	6256	23	8029
New Hampshire	M	5938	24	7455
New Hampshire	M	6365	25	7482
New Hampshire	M	6428	26	7895
New Hampshire	M	6675	27	8636
New Hampshire	M	7423	28	7807
New Hampshire	M	8150	29	7228
New Hampshire	M	8529	30	6971
New Hampshire	M	8499	31	7296
New Hampshire	M	8592	32	6974
New Hampshire	M	8971	33	7922
New Hampshire	M	9305	34	7350
New Hampshire	M	10164	35	7890
New Hampshire	M	10464	36	8461
New Hampshire	M	10783	37	9338
New Hampshire	M	10819	38	9593
New Hampshire	M	11414	39	9383
New Hampshire	M	11448	40	9392
New Hampshire	M	11412	41	9639
New Hampshire	M	11283	42	9996
New Hampshire	M	11075	43	10901
New Hampshire	M	10639	44	11110
New Hampshire	M	10502	45	11332
New Hampshire	M	10120	46	11306
New Hampshire	M	9972	47	11777
New Hampshire	M	9542	48	11791
New Hampshire	M	9133	49	11563
New Hampshire	M	9113	50	11379
New Hampshire	M	9019	51	11173
New Hampshire	M	9018	52	10636
New Hampshire	M	9661	53	10501
New Hampshire	M	6578	54	9861
New Hampshire	M	6633	55	9789
New Hampshire	M	6839	56	9280
New Hampshire	M	6861	57	8825
New Hampshire	M	5955	58	8848
New Hampshire	M	5350	59	8619
New Hampshire	M	5116	60	8577
New Hampshire	M	4755	61	9242
New Hampshire	M	4660	62	6153
New Hampshire	M	4384	63	6162
New Hampshire	M	4273	64	6303
New Hampshire	M	4294	65	6256
New Hampshire	M	4062	66	5237
New Hampshire	M	3863	67	4614
New Hampshire	M	3919	68	4376
New Hampshire	M	3713	69	4116
New Hampshire	M	3752	70	3945
New Hampshire	M	3503	71	3639
New Hampshire	M	3305	72	3460
New Hampshire	M	3194	73	3403
New Hampshire	M	3010	74	3252
New Hampshire	M	2954	75	3015
New Hampshire	M	2671	76	2970
New Hampshire	M	2557	77	2714
New Hampshire	M	2394	78	2751
New Hampshire	M	2245	79	2504
New Hampshire	M	1980	80	2263
New Hampshire	M	1795	81	2088
New Hampshire	M	1527	82	1819
New Hampshire	M	1334	83	1801
New Hampshire	M	1219	84	1514
New Hampshire	M	5137	85	7617
New Hampshire	F	6860	0	7119
New Hampshire	F	7124	1	7090
New Hampshire	F	7431	2	7568
New Hampshire	F	7507	3	7658
New Hampshire	F	7821	4	7453
New Hampshire	F	8084	5	7358
New Hampshire	F	8228	6	7480
New Hampshire	F	8543	7	7696
New Hampshire	F	8928	8	7415
New Hampshire	F	9294	9	7613
New Hampshire	F	9369	10	7973
New Hampshire	F	9312	11	8014
New Hampshire	F	9263	12	8306
New Hampshire	F	8973	13	8491
New Hampshire	F	9067	14	8613
New Hampshire	F	8668	15	8852
New Hampshire	F	8356	16	9160
New Hampshire	F	8423	17	9393
New Hampshire	F	8503	18	9071
New Hampshire	F	8834	19	9063
New Hampshire	F	8217	20	9063
New Hampshire	F	7722	21	8628
New Hampshire	F	6769	22	8384
New Hampshire	F	6021	23	7396
New Hampshire	F	5971	24	7082
New Hampshire	F	6450	25	7596
New Hampshire	F	6365	26	7241
New Hampshire	F	6985	27	8581
New Hampshire	F	7575	28	7372
New Hampshire	F	8323	29	7710
New Hampshire	F	8682	30	6905
New Hampshire	F	8677	31	7169
New Hampshire	F	8618	32	7237
New Hampshire	F	9157	33	7549
New Hampshire	F	9632	34	7356
New Hampshire	F	10474	35	8438
New Hampshire	F	11036	36	8822
New Hampshire	F	11190	37	9628
New Hampshire	F	11171	38	9844
New Hampshire	F	11698	39	9531
New Hampshire	F	11597	40	9431
New Hampshire	F	11419	41	9796
New Hampshire	F	11312	42	10407
New Hampshire	F	11231	43	11046
New Hampshire	F	10496	44	11391
New Hampshire	F	10592	45	11521
New Hampshire	F	10303	46	11323
New Hampshire	F	10000	47	12011
New Hampshire	F	9608	48	11728
New Hampshire	F	9112	49	11491
New Hampshire	F	9068	50	11356
New Hampshire	F	9058	51	11071
New Hampshire	F	9151	52	10400
New Hampshire	F	9553	53	10342
New Hampshire	F	6655	54	10214
New Hampshire	F	6640	55	9823
New Hampshire	F	6584	56	9439
New Hampshire	F	6981	57	9068
New Hampshire	F	6021	58	8842
New Hampshire	F	5319	59	8820
New Hampshire	F	5252	60	8933
New Hampshire	F	4876	61	9281
New Hampshire	F	4777	62	6522
New Hampshire	F	4576	63	6404
New Hampshire	F	4652	64	6381
New Hampshire	F	4556	65	6530
New Hampshire	F	4134	66	5684
New Hampshire	F	4240	67	4971
New Hampshire	F	4232	68	4794
New Hampshire	F	4131	69	4517
New Hampshire	F	4338	70	4387
New Hampshire	F	4005	71	4144
New Hampshire	F	4097	72	4166
New Hampshire	F	4145	73	4106
New Hampshire	F	3878	74	3593
New Hampshire	F	3957	75	3722
New Hampshire	F	3558	76	3652
New Hampshire	F	3549	77	3482
New Hampshire	F	3433	78	3664
New Hampshire	F	3400	79	3269
New Hampshire	F	3088	80	3292
New Hampshire	F	2801	81	3277
New Hampshire	F	2663	82	2973
New Hampshire	F	2379	83	2990
New Hampshire	F	2237	84	2548
New Hampshire	F	13312	85	16863
New Mexico	M	13560	0	15655
New Mexico	M	13293	1	15614
New Mexico	M	13001	2	15032
New Mexico	M	12904	3	14989
New Mexico	M	13332	4	14495
New Mexico	M	13642	5	14361
New Mexico	M	13910	6	14156
New Mexico	M	14408	7	13904
New Mexico	M	14551	8	13560
New Mexico	M	14866	9	13331
New Mexico	M	15259	10	13078
New Mexico	M	14874	11	13002
New Mexico	M	14927	12	13356
New Mexico	M	15239	13	13682
New Mexico	M	15089	14	13811
New Mexico	M	15310	15	14338
New Mexico	M	15222	16	14451
New Mexico	M	15232	17	14747
New Mexico	M	14493	18	15210
New Mexico	M	13774	19	14673
New Mexico	M	13160	20	14398
New Mexico	M	12122	21	14415
New Mexico	M	11588	22	14066
New Mexico	M	11512	23	14640
Mississippi	F	18742	50	21223
Mississippi	F	17809	51	21385
Mississippi	F	18088	52	20881
Mississippi	F	18816	53	20878
Mississippi	F	14315	54	20077
Mississippi	F	14259	55	19282
Mississippi	F	14333	56	18744
Mississippi	F	14557	57	18315
Mississippi	F	13382	58	18240
Mississippi	F	12724	59	17175
Mississippi	F	12839	60	17369
Mississippi	F	12219	61	18135
Mississippi	F	12388	62	13728
Mississippi	F	11374	63	13482
Mississippi	F	11682	64	13495
Mississippi	F	11510	65	13625
Mississippi	F	10427	66	12311
Mississippi	F	10809	67	11674
Mississippi	F	10520	68	11610
Mississippi	F	10605	69	10825
Mississippi	F	10388	70	10874
Mississippi	F	10131	71	9739
Mississippi	F	10054	72	9884
Mississippi	F	10179	73	9757
Mississippi	F	9284	74	8632
Mississippi	F	9075	75	8861
Mississippi	F	8820	76	8393
Mississippi	F	8391	77	8377
Mississippi	F	8075	78	8036
Mississippi	F	7672	79	7657
Mississippi	F	7777	80	7568
Mississippi	F	6399	81	7378
Mississippi	F	5775	82	6520
Mississippi	F	5463	83	6127
Mississippi	F	5154	84	5903
Mississippi	F	31361	85	36542
Virginia	M	48025	0	54664
Virginia	M	47221	1	54059
Virginia	M	46744	2	53151
Virginia	M	46811	3	52517
Virginia	M	47461	4	53129
Virginia	M	48972	5	51089
Virginia	M	49108	6	51587
Virginia	M	50595	7	51671
Virginia	M	51033	8	49791
Virginia	M	52135	9	49241
Virginia	M	53127	10	48886
Virginia	M	51456	11	49169
Virginia	M	50334	12	49701
Virginia	M	49744	13	51236
Virginia	M	50006	14	51197
Virginia	M	49856	15	52652
Virginia	M	48457	16	52919
Virginia	M	49152	17	53835
Virginia	M	48478	18	56608
Virginia	M	47064	19	53503
Virginia	M	47106	20	53176
Virginia	M	45528	21	52894
Virginia	M	43860	22	52322
Virginia	M	42776	23	51760
Virginia	M	41860	24	52363
Virginia	M	43683	25	54618
Virginia	M	42550	26	53199
Virginia	M	44308	27	53108
Virginia	M	47426	28	53261
Virginia	M	50458	29	49905
Virginia	M	51997	30	49559
Virginia	M	49709	31	49020
Virginia	M	48775	32	48537
Virginia	M	49465	33	48867
Virginia	M	50961	34	47658
Virginia	M	54943	35	50625
Virginia	M	56722	36	52313
Virginia	M	55869	37	54504
Virginia	M	56244	38	55516
Virginia	M	56606	39	53572
Virginia	M	57334	40	51109
Virginia	M	56142	41	52991
Virginia	M	56075	42	54482
Virginia	M	55811	43	56545
Virginia	M	53952	44	58427
Virginia	M	53953	45	57439
Virginia	M	52005	46	57182
Virginia	M	50744	47	57244
Virginia	M	48749	48	57880
Virginia	M	47540	49	56232
Virginia	M	48179	50	55490
Virginia	M	47662	51	55142
Virginia	M	47869	52	52949
Virginia	M	50608	53	52840
Virginia	M	37505	54	50289
Virginia	M	37595	55	49150
Virginia	M	36466	56	46604
Virginia	M	38213	57	44908
Virginia	M	32861	58	45070
Virginia	M	30354	59	44031
Virginia	M	29146	60	44090
Virginia	M	27660	61	46400
Virginia	M	26449	62	33772
Virginia	M	25006	63	33240
Virginia	M	23793	64	32054
Virginia	M	23392	65	34051
Virginia	M	21372	66	28946
Virginia	M	21285	67	26617
Virginia	M	20461	68	25319
Virginia	M	19934	69	23840
Virginia	M	19947	70	22337
Virginia	M	18434	71	20928
Virginia	M	17970	72	19541
Virginia	M	16682	73	18831
Virginia	M	15609	74	16815
Virginia	M	15380	75	16407
Virginia	M	14361	76	15328
Virginia	M	13205	77	14586
Virginia	M	12548	78	14250
Virginia	M	11439	79	12699
Virginia	M	10103	80	11923
Virginia	M	8662	81	10814
Virginia	M	7777	82	9488
Virginia	M	6488	83	9002
Virginia	M	5663	84	8100
Virginia	M	23612	85	37580
Virginia	F	45818	0	52340
Virginia	F	45049	1	51658
Virginia	F	44775	2	51098
Virginia	F	45238	3	50001
Virginia	F	45257	4	50055
Virginia	F	46906	5	49901
Virginia	F	47058	6	49501
Virginia	F	48025	7	49998
Virginia	F	49008	8	47702
Virginia	F	50477	9	47105
Virginia	F	50820	10	46729
Virginia	F	49132	11	47651
Virginia	F	48523	12	47430
Virginia	F	47811	13	49137
Virginia	F	47514	14	49213
Virginia	F	47306	15	50053
Virginia	F	45409	16	50770
Virginia	F	46307	17	52318
Virginia	F	47231	18	56583
Virginia	F	48120	19	52384
Virginia	F	47875	20	51230
Virginia	F	45650	21	50787
Virginia	F	44868	22	49881
Virginia	F	44165	23	50656
Virginia	F	43309	24	49631
Virginia	F	45020	25	53790
Virginia	F	44543	26	50660
Virginia	F	46739	27	53796
Virginia	F	49893	28	53872
Virginia	F	53446	29	48912
Virginia	F	54386	30	52220
Virginia	F	52630	31	50099
Virginia	F	51928	32	49777
Virginia	F	52860	33	50457
Virginia	F	54616	34	48823
Virginia	F	59760	35	51868
Virginia	F	60956	36	54041
Virginia	F	61030	37	58145
Virginia	F	60233	38	57168
Virginia	F	61016	39	56056
Virginia	F	61692	40	54297
Virginia	F	60241	41	55469
Virginia	F	59837	42	56678
Virginia	F	59148	43	61581
Virginia	F	57449	44	62105
Virginia	F	57750	45	62690
Virginia	F	55586	46	61655
Virginia	F	54041	47	62034
Virginia	F	51911	48	62023
Virginia	F	51302	49	60418
Virginia	F	51441	50	60178
Virginia	F	50331	51	58983
Virginia	F	50508	52	56618
Virginia	F	53003	53	56890
Virginia	F	39194	54	54192
Virginia	F	39341	55	52557
Virginia	F	38885	56	50204
Virginia	F	39856	57	49656
Virginia	F	34711	58	49060
Virginia	F	32386	59	47795
